place_id,name,category,sub_category,latitude,longitude,address,vicinity,rating,review_count,website,phone,price_level,types,is_operational,search_zone,search_keyword,is_open_now,timestamp
ChIJcdwfb8vxaS4RUaWicwu6va4,British Islamic Boarding School,Affluence_Proxy,International_School,-6.235147,106.7989069,"Jl. Sisingamangaraja No.2, RT.2/RW.6, Gunung, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12120, Indonesia","Jl. Sisingamangaraja No.2, RT.2/RW.6, Gunung, Kota Jakarta Selatan",,0,,,,"point_of_interest, establishment",True,Central_Jakarta_South,british school,,2025-08-05T10:04:34.388987
ChIJf8sBzIeLaS4R993Fkq2HJHk,Bimbel Cerdas Private SD& Pra SD,Affluence_Proxy,International_School,-6.199027,106.9199665,"Kp.pulojahe RT 02/ Rw 10 Gang Empang Dekat kantor Pos RT 02, RT.2/RW.10, Jatinegara, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13930, Indonesia","Kp.pulojahe RT 02/ Rw 10 Gang Empang Dekat kantor Pos RT 02, RT.2/RW.10, Jatinegara, Kota Jakarta Timur",5,6,,0858-1337-7732,,"school, point_of_interest, establishment",True,Central_Jakarta_South,british school,False,2025-08-05T10:04:34.249629
ChIJiZ5HDsfzaS4R3zO4MmEjo00,Indonesian-British School Of Communications,Affluence_Proxy,International_School,-6.244329,106.839469,"Jl. Jend Gatot Subroto Kav 72 Pancoran Pancoran Jakarta Selatan DKI Jakarta, RT.3/RW.4, Pancoran, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780, Indonesia","Jl. Jend Gatot Subroto Kav 72 Pancoran Pancoran Jakarta Selatan DKI Jakarta, RT.3/RW.4, Pancoran, Kota Jakarta Selatan",5,1,http://www.kompas.tv/live,(021) 79196330,,"point_of_interest, establishment",True,Central_Jakarta_South,british school,True,2025-08-05T10:04:34.535539
ChIJtXNGq8bxaS4RdzvUpuG5vEc,TBI - The Britsh Institute Pondok Indah & Kuningan,Affluence_Proxy,International_School,-6.2843336,106.7892879,"Jl. Terogong Raya Kelurahan No.32, RT.3/RW.6, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia","Jl. Terogong Raya Kelurahan No.32, RT.3/RW.6, Cilandak Bar., Kota Jakarta Selatan",5,43,https://www.usg.education/tbi,(021) 7510020,,"point_of_interest, school, establishment",True,South_Jakarta_Kemang,british school,True,2025-08-05T10:06:17.908809
ChIJvXP7ZdbzaS4RJTWhiZSzEpQ,PT. Paradigma Lintas Semesta (PARADIGM),Affluence_Proxy,International_School,-6.1983427,106.8416784,"Gedung Permata Cikini, Jl. Pegangsaan Timur No.7, Pegangsaan, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320, Indonesia","Gedung Permata Cikini, Jl. Pegangsaan Timur No.7, Pegangsaan, Kota Jakarta Pusat",5,229,http://www.paradigm.co.id/,(021) 23599123,,"restaurant, food, point_of_interest, establishment",True,South_Jakarta_Kemang,british school,True,2025-08-05T10:06:18.239387
ChIJ_5v1ldLxaS4RSiZldxFO5TU,Ceria Montessori School,Affluence_Proxy,International_School,-6.2328166,106.7930306,"Jl. Martimbang I No.1, RW.5, Gunung, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12120, Indonesia","Jl. Martimbang I No.1, RW.5, Gunung, Kota Jakarta Selatan",4.9,36,http://ceriamontessori.com/,(021) 73910000,,"school, point_of_interest, establishment",True,Central_Jakarta_South,british school,True,2025-08-05T10:04:34.698712
ChIJvxJ0jRz0aS4RrhVDJ26K4uI,IBEC (Indonesia Britain Education Centre),Affluence_Proxy,International_School,-6.203656500000001,106.8205419,"Jalan Jend. Sudirman Kav. 1 Wisma BNI 46 Lantai 34 Setiabudi, RT.10/RW.11, Karet Tengsin, Kecamatan Tanah Abang, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 10250, Indonesia","Jalan Jend. Sudirman Kav. 1 Wisma BNI 46 Lantai 34 Setiabudi, RT.10/RW.11, Karet Tengsin, Kota Jakarta Selatan",4.8,15,http://www.ibec.or.id/,(021) 5742113,,"point_of_interest, establishment",True,South_Jakarta_Kemang,british school,True,2025-08-05T10:06:18.077412
ChIJT0vhNUXxaS4RZD0tFMmpDT8,British Council Indonesia Foundation - IELTS Test Centre,Affluence_Proxy,International_School,-6.2294728,106.805683,"Office 8 Building 9th Floor Sudirman Central Business District (SCBD) Lot 28 Jalan Jendral sudirman kav 52-53, Jl. Senopati Raya No.8B, RT.8/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12190, Indonesia","Office 8 Building 9th Floor Sudirman Central Business District (SCBD) Lot 28 Jalan Jendral sudirman kav 52-53, Jl. Senopati Raya No.8B, RT.8/RW.3, Senayan, Kota Jakarta Selatan",4.3,360,https://www.britishcouncilfoundation.id/en/exam,(021) 30002480,,"point_of_interest, establishment",True,Central_Jakarta_Core,british school,True,2025-08-05T10:02:28.851493
ChIJE1j4M07xaS4RSSeovyjg32E,Brazilian Soccer Schools Indonesia,Affluence_Proxy,International_School,-6.225451199999999,106.8051631,"ABDA, Plaza Asia, Jl. Jenderal Sudirman Lantai 26, RT.5/RW.3, Senayan, Kebayoran Baru, South Jakarta City, Jakarta 12190, Indonesia","ABDA, Plaza Asia, Jl. Jenderal Sudirman Lantai 26, RT.5/RW.3, Senayan, South Jakarta City",4.3,31,http://www.bssindonesia.co.id/,(021) 51401679,,"school, point_of_interest, establishment",True,Central_Jakarta_South,british school,,2025-08-05T10:04:35.002935
ChIJuwPdjLrxaS4RFVeUpWz6isI,BRITISH INT'L SCHOOL,Affluence_Proxy,International_School,-6.2718346,106.7838654,"PQHM+7G9, RT.1/RW.16, Pondok Pinang, Kebayoran Lama, South Jakarta City, Jakarta 12310, Indonesia","PQHM+7G9, RT.1/RW.16, Pondok Pinang, South Jakarta City",3.5,2,,,,"school, point_of_interest, establishment",False,South_Jakarta_Pondok_Indah,british school,,2025-08-05T10:07:43.643979
ChIJVXRPkvfzaS4Rw-GXNloq_gM,The British Institute Kuningan,Affluence_Proxy,International_School,-6.210545,106.829596,"Jl. H. R. Rasuna Said No.Kav B, RT.5/RW.1, Kuningan, Karet Kuningan, Jakarta, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940, Indonesia","Jl. H. R. Rasuna Said No.Kav B, RT.5/RW.1, Kuningan, Karet Kuningan, Kota Jakarta Selatan",2.8,5,http://www.tbi.co.id/,(021) 30027988,,"point_of_interest, establishment",True,Central_Jakarta_Core,british school,True,2025-08-05T10:02:29.013818
ChIJB2vSFAz1aS4RXArYaDcovQw,BMW Astra Used Car Sunter,Affluence_Proxy,Luxury_Dealer,-6.1400583,106.8845909,"Jl. Gaya Motor Raya No.1, Sunter II, Kec. Tj. Priok, Jkt Utara, Daerah Khusus Ibukota Jakarta 14330, Indonesia","Jl. Gaya Motor Raya No.1, Sunter II, Jkt Utara",,0,https://bmw.astra.co.id/pre-owned/,(021) 65835226,,"point_of_interest, car_dealer, store, establishment",True,Central_Jakarta_Core,bmw dealer,True,2025-08-05T10:03:47.820096
ChIJk0b0YgD1aS4RVXqGxCqNjSs,BMW THAMRIN JAKARTA PUSAT,Affluence_Proxy,Luxury_Dealer,-6.1992496,106.8220163,"Jl. M.H. Thamrin No.10, Kb. Melati, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230, Indonesia","Thamrin Nine, Jl. M.H. Thamrin No.10, Kb. Melati, Kota Jakarta Pusat",,0,,0812-6636-6839,,"point_of_interest, car_dealer, store, establishment",True,Central_Jakarta_Core,bmw dealer,True,2025-08-05T10:03:47.968011
ChIJ0QpB97_1aS4Re_TDt1-fJsg,BMW Tunas Certified Pre-Owned Hayam Wuruk,Affluence_Proxy,Luxury_Dealer,-6.1587324,106.8190904,"Jl. Hayam Wuruk No.51, RT.7/RW.7, Maphar, Kec. Taman Sari, Maphar, Barat, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11160, Indonesia","Jl. Hayam Wuruk No.51, RT.7/RW.7, Maphar, Kec. Taman Sari, Kota Jakarta Barat",,0,https://www.bmw-tunas.co.id/bmw-used-cars/,(021) 6495550,,"point_of_interest, car_dealer, store, establishment",True,Central_Jakarta_Core,bmw dealer,True,2025-08-05T10:03:48.114219
ChIJRVqvegnzaS4R4B5L3FXfDFo,Bengkel Service dan kaki kaki Angkasa Motor,Affluence_Proxy,Luxury_Dealer,-6.2351661,106.8916786,"Ps. Mobil Kemayoran, Blk. N No.11 Pintu 8, Cipinang Muara, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 10610, Indonesia","Ps. Mobil Kemayoran, Blk. N No.11 Pintu 8, Cipinang Muara, Kota Jakarta Timur",,0,,0813-8504-9155,,"point_of_interest, car_dealer, store, establishment",True,Central_Jakarta_Core,bmw dealer,True,2025-08-05T10:03:48.744848
ChIJIdIm4cvxaS4RgIMkBJRFh_M,Luxury Cars Dealer,Affluence_Proxy,Luxury_Dealer,-6.2493392,106.7927507,"Jl. Kramat Pela Raya No.31, RT.1/RW.4, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140, Indonesia","Jl. Kramat Pela Raya No.31, RT.1/RW.4, Kramat Pela, Kota Jakarta Selatan",,0,,0811-1693-082,,"point_of_interest, establishment",True,Central_Jakarta_South,luxury car dealer,True,2025-08-05T10:05:29.525984
ChIJm_Tp6vTxaS4RAGnDKDY5njk,Automotive Luxury Car by Stephanie,Affluence_Proxy,Luxury_Dealer,-6.2605757,106.7970979,"Jl. RS. Fatmawati Raya No.42, RT.4/RW.5, Cipete Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia","Jl. RS. Fatmawati Raya No.42, RT.4/RW.5, Cipete Sel., Kota Jakarta Selatan",,0,,0857-1893-3658,,"car_dealer, store, point_of_interest, establishment",True,Central_Jakarta_South,luxury car dealer,,2025-08-05T10:05:30.819613
ChIJcQjJcijzaS4R18DY5lRP0LU,Albert Christian - BMWNew.id,Affluence_Proxy,Luxury_Dealer,-6.2929524,106.7897722,"Jl. R.A. Kartini No.Kav 203, RT.11/RW.4, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia","Jl. R.A. Kartini No.Kav 203, RT.11/RW.4, Cilandak Bar., Kota Jakarta Selatan",,0,,,,"car_dealer, store, point_of_interest, establishment",True,South_Jakarta_Kemang,bmw dealer,True,2025-08-05T10:06:59.831510
ChIJ29wMmDbxaS4RMR6Yx81y9Ww,TDA Motorsport,Affluence_Proxy,Luxury_Dealer,-6.2436789,106.8032808,"Jl. Kramat Pela Jl. Iskandarsyah Raya No.31, Melawai, Kec. Kby. Baru, jakarta, Daerah Khusus Ibukota Jakarta 12130, Indonesia","Jl. Kramat Pela Jl. Iskandarsyah Raya No.31, Melawai, jakarta",,0,,0817-700-766,,"car_dealer, store, point_of_interest, establishment",True,South_Jakarta_Kemang,porsche,True,2025-08-05T10:07:00.996209
ChIJu6bjtqT1aS4RxXCDjJzsFkA,Euromobil Indonesia. PT,Affluence_Proxy,Luxury_Dealer,-6.1757371,106.8124767,"Jl. Tanah Abang II No.83 1, RT.1/RW.4, Petojo Sel., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10160, Indonesia","Jl. Tanah Abang II No.83 1, RT.1/RW.4, Petojo Sel., Kota Jakarta Pusat",5,16,,(021) 3854827,,"car_dealer, point_of_interest, store, establishment",True,Central_Jakarta_Core,luxury car dealer,True,2025-08-05T10:03:44.156121
ChIJtX4bTVsdai4Rr28vCqLP3Sw,Denza Haka Pluit,Affluence_Proxy,Luxury_Dealer,-6.125482,106.7971385,"Jl. Pluit Selatan Raya No.8A 2, Penjaringan, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440, Indonesia","Jl. Pluit Selatan Raya No.8A 2, Penjaringan, Jkt Utara",5,234,,0811-7777-7234,,"car_dealer, point_of_interest, store, establishment",True,Central_Jakarta_Core,luxury car dealer,True,2025-08-05T10:03:44.816666
ChIJK25UF2vzaS4RFn2U56CDSpg,MARKETING BMW TEBET,Affluence_Proxy,Luxury_Dealer,-6.2302889,106.846378,"Jl. Prof. DR. Soepomo No.174, Menteng Dalam, Kec. Tebet, Jakarta, Daerah Khusus Ibukota Jakarta 12870, Indonesia","Jl. Prof. DR. Soepomo No.174, Menteng Dalam, Jakarta",5,2,http://officialbmwcenter.com/,0856-6500-508,,"point_of_interest, car_dealer, store, establishment",True,Central_Jakarta_Core,bmw dealer,True,2025-08-05T10:03:47.355784
ChIJ7UpM3AhmTUARnKUZv0AcQ3c,BMW INDONESIA || BMW TEBET || BMW INDONESIA || DEALER BMW || HARGA BMW TEBET || BMW HAYAM WURUK,Affluence_Proxy,Luxury_Dealer,-6.2304892,106.8467546,"Jl dr prof Soepomo No.174, Menteng Dalam, Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12870, Indonesia","Jl dr prof Soepomo No.174, Menteng Dalam, Kota Jakarta Selatan",5,1,http://bmw-official.co.id/,0812-8181-6521,,"point_of_interest, car_dealer, store, establishment",True,Central_Jakarta_Core,bmw dealer,True,2025-08-05T10:03:47.514813
ChIJb3VBRUqVaS4RUe9eAcNsBZk,KIKI BMW CONSULTANT,Affluence_Proxy,Luxury_Dealer,-6.1597264,106.7625877,"Jl. Panjang No.6, Kedaung Kali Angke, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11710, Indonesia","Jl. Panjang No.6, Kedaung Kali Angke, Kota Jakarta Barat",5,44,https://www.yourbmwconsultant.id/,0819-9841-6651,,"point_of_interest, car_dealer, store, establishment",True,Central_Jakarta_Core,bmw dealer,True,2025-08-05T10:03:47.675554
ChIJqSE7htTzaS4RnC8WspFR41Y,Harga BMW Terbaik,Affluence_Proxy,Luxury_Dealer,-6.2208106,106.8501013,"Jl. Albarkah No.57B 8, RT.8/RW.5, Manggarai Sel., Kec. Tebet, Jakarta, Daerah Khusus Ibukota Jakarta 12860, Indonesia","Jl. Albarkah No.57B 8, RT.8/RW.5, Manggarai Sel., Jakarta",5,28,http://www.hargabmw.co.id/,0812-6827-9002,,"car_dealer, point_of_interest, store, establishment",True,Central_Jakarta_Core,bmw dealer,True,2025-08-05T10:03:48.443201
ChIJx3CRvi_1aS4R2Wg7GGvgkXs,Supreme Auto Gallery,Affluence_Proxy,Luxury_Dealer,-6.1484312,106.8887362,"Jl Yos Sudarso kav 87-88, Bursa Otomotif Sunter blok G 20, Sunter Jaya, Kec. Tj. Priok, Sunter, Daerah Khusus Ibukota Jakarta 14350, Indonesia","Jl Yos Sudarso kav 87-88, Bursa Otomotif Sunter blok G 20, Sunter",5,1,,0815-3600-0000,,"car_dealer, point_of_interest, store, establishment",True,Central_Jakarta_Core,bmw dealer,True,2025-08-05T10:03:48.598915
ChIJnxKGep3xaS4RaZvTDJsUubM,PORSMOTOR Porsche Specialist by PORSWERKS,Affluence_Proxy,Luxury_Dealer,-6.2194895,106.7604052,"Jl. Swadarma Raya No.33, Srengseng, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11630, Indonesia","Jl. Swadarma Raya No.33, Srengseng, Kota Jakarta Barat",5,315,https://porsmotor.id/,0819-0883-2229,,"car_repair, point_of_interest, establishment",True,Central_Jakarta_Core,porsche,True,2025-08-05T10:03:49.552088
ChIJhzWlv3_zaS4RBvG7Et9YvTM,PT. KANAKA AUTO PARTS,Affluence_Proxy,Luxury_Dealer,-6.2397503,106.8241498,"Gedung Menara Tendean (M-TEN), Lantai 17 Unit C, Jl. Kapten Tendean. 20C RT4/RW 3. Kel. Kuningan Barat, Kec.Mampang Prapatan, Jakarta Selatan, Kuningan Bar., Kec. Mampang Prpt., Jakarta, Daerah Khusus Ibukota Jakarta 12710, Indonesia","Gedung Menara Tendean (M-TEN), Lantai 17 Unit C, Jl. Kapten Tendean. 20C RT4/RW 3. Kel. Kuningan Barat, Kec.Mampang Prapatan, Jakarta Selatan, Jakarta",5,62,,0812-8781-6804,,"point_of_interest, establishment",True,Central_Jakarta_Core,porsche,True,2025-08-05T10:03:49.716952
ChIJ5RBMuvX2aS4RwKxzwAK54Is,"Wedding Car Rental, Luxury Car Rental Jakarta",Affluence_Proxy,Luxury_Dealer,-6.1746723,106.7865406,"Jl. Tanjung Duren Timur No.11 3, RT.3/RW.5, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia","Jl. Tanjung Duren Timur No.11 3, RT.3/RW.5, Tj. Duren Sel., Kota Jakarta Barat",5,12,,0818-0777-4798,,"car_rental, point_of_interest, establishment",True,Central_Jakarta_Core,porsche,True,2025-08-05T10:03:50.049140
ChIJe-sYD_7xaS4RgxmlTpGdHYA,AutoWerkstatt VW und Porsche,Affluence_Proxy,Luxury_Dealer,-6.2453676,106.8157557,"Jl. Bangka Raya No.32, RT.2/RW.2, Pela Mampang, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12720, Indonesia","Jl. Bangka Raya No.32, RT.2/RW.2, Pela Mampang, Kota Jakarta Selatan",5,14,https://www.instagram.com/autowerkstatt.jkt/,0817-334-388,,"car_repair, point_of_interest, establishment",True,Central_Jakarta_Core,porsche,True,2025-08-05T10:03:50.210855
ChIJpSLSNvfxaS4RoWAJLM7UBOE,Dealer Bmw Pondok Indah,Affluence_Proxy,Luxury_Dealer,-6.2548843,106.7817259,"Jl. Sultan Iskandar Muda No.95, Kby. Lama Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia","Jl. Sultan Iskandar Muda No.95, Kby. Lama Sel., Kota Jakarta Selatan",5,10,https://dealerbmwpondokindah.com/,0822-6081-5202,,"car_dealer, store, point_of_interest, establishment",True,Central_Jakarta_South,bmw dealer,True,2025-08-05T10:05:31.895623
ChIJ04f3qOPxaS4RuSUZXaXEKYA,PLAZA BMW PONDOK INDAH,Affluence_Proxy,Luxury_Dealer,-6.249379900000001,106.7815673,"Jl. Sultan Iskandar Muda No.99, Kby. Lama Sel., Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12240, Indonesia","Jl. Sultan Iskandar Muda No.99, Kby. Lama Sel., Kota Jakarta Selatan",5,15,,(021) 38251000,,"store, point_of_interest, establishment",True,Central_Jakarta_South,bmw dealer,True,2025-08-05T10:05:32.056249
ChIJIWZISwD1aS4RXcFuAWSKN8M,Denza Harmony Official Kelapa Gading,Affluence_Proxy,Luxury_Dealer,-6.158782899999999,106.9020313,"Blok XB Jl. Boulevard Bar. Raya No.6, Klp. Gading Bar., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia","Blok XB Jl. Boulevard Bar. Raya No.6, Klp. Gading Bar., Jkt Utara",5,6,http://officialdenzajakarta.com/,0811-1367-167,,"car_dealer, store, point_of_interest, establishment",True,Central_Jakarta_South,bmw dealer,True,2025-08-05T10:05:32.374515
ChIJwZBD1aLzaS4RR8-A52uoa8w,BMW Astra Mampang,Affluence_Proxy,Luxury_Dealer,-6.2674565,106.8305091,"Jl. Buncit Raya No.9, Kalibata, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12740, Indonesia","Jl. Buncit Raya No.9, Kalibata, Kota Jakarta Selatan",5,78,https://bmw.astra.co.id/,0811-2501-168,,"car_dealer, store, point_of_interest, establishment",True,Central_Jakarta_South,bmw dealer,,2025-08-05T10:05:32.538120
ChIJIZfPeDrxaS4R4oZkjdC1qS4,Valentino Motor,Affluence_Proxy,Luxury_Dealer,-6.2667676,106.7980081,"Jl. RS. Fatmawati Raya No.42, RT.2/RW.5, Cipete Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12410, Indonesia","Jl. RS. Fatmawati Raya No.42, RT.2/RW.5, Cipete Sel., Kota Jakarta Selatan",5,46,http://www.instagram.com/valentinomotor,(021) 75903390,,"car_dealer, point_of_interest, store, establishment",True,South_Jakarta_Kemang,bmw dealer,True,2025-08-05T10:06:58.711378
ChIJ66lOCzDyaS4Rp58K5It-Jl4,Damar Jaya Motor,Affluence_Proxy,Luxury_Dealer,-6.267908299999999,106.8310889,"Jl. Buncit Raya No.36 5, RT.5/RW.5, Kalibata, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12740, Indonesia","Jl. Buncit Raya No.36 5, RT.5/RW.5, Kalibata, Kota Jakarta Selatan",5,10,,,,"car_dealer, point_of_interest, store, establishment",True,South_Jakarta_Kemang,bmw dealer,True,2025-08-05T10:06:59.022134
ChIJpxJOQs3xaS4RoP4jhP6wwM8,BMW SIMPRUG || BMW JAKARTA PUSAT || PROMO BMW || DEALER BMW || BMW AML || HARGA BMW || BMW JAKSEL,Affluence_Proxy,Luxury_Dealer,-6.2312942,106.7888525,"Jl. Teuku Nyak Arief, RT.3/RW.2, Grogol Sel., Kec. Kby. Lama, Jakarta, Daerah Khusus Ibukota Jakarta 12220, Indonesia","Jl. Teuku Nyak Arief, RT.3/RW.2, Grogol Sel., Jakarta",5,5,,0896-2450-8156,,"car_dealer, store, point_of_interest, establishment",True,South_Jakarta_Kemang,bmw dealer,False,2025-08-05T10:06:59.347012
ChIJD5aBWQDtaS4RmLpbP6AixPQ,RHM part copotan bmw,Affluence_Proxy,Luxury_Dealer,-6.3015351,106.8467909,"Jl. Swadaya II No.6, RT.7/RW.5, Tj. Bar., Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12530, Indonesia","Jl. Swadaya II No.6, RT.7/RW.5, Tj. Bar., Kota Jakarta Selatan",5,2,,0877-5086-8199,,"store, car_repair, point_of_interest, establishment",True,South_Jakarta_Kemang,bmw dealer,True,2025-08-05T10:06:59.992054
