place_id,name,category,sub_category,latitude,longitude,address,vicinity,rating,review_count,website,phone,price_level,types,is_operational,search_zone,search_keyword,is_open_now,timestamp
ChIJB2pIeuPxaS4Rnby5tCXOJ4s,Andifa Vet Clinic (Klinik Hewan Jakarta Selatan),Competitor,Clinic_Only,-6.2835154,106.8070842,"Jl. Pangeran Antasari No.18, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia","Jl. Pangeran Antasari No.18, Cilandak Bar., Kota Jakarta Selatan",4.9,148,https://wa.me/message/X3Z5XUP6KEZ6D1,0821-2221-1918,,"veterinary_care, point_of_interest, establishment",True,Fix_Test,klinik hewan,False,2025-08-05T01:44:48.892217
ChIJ5aoxT5_xaS4RusxBMI47xxk,"Veterinary Doctor Practice by drh. Sigit Witjaksono, M.Biomed",Competitor,Clinic_Only,-6.263556599999999,106.7950853,"Jl. H. Nawi Raya No.20 4, RT.4/RW.7, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140, Indonesia","Jl. H. Nawi Raya No.20 4, RT.4/RW.7, Gandaria Utara, Kota Jakarta Selatan",4.8,272,https://petpintar.com/alamat/veterinary-care/jakarta-selatan/praktek-dokter-hewan-drh-sigit-witjaksono-m-biomed,(021) 7247552,,"veterinary_care, point_of_interest, establishment",True,Fix_Test,klinik hewan,False,2025-08-05T01:44:47.695452
ChIJFwWApyf7aS4RyzOH1gXGZI4,Drh Yulyani Dewi,Competitor,Clinic_Only,-6.2886102,106.8179015,"PET CARE Jl. Melati No.5-6, Jl. Ampera Raya No.RT.5, RT.4/RW.2, Cilandak Tim., Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560, Indonesia","PET CARE Jl. Melati No.5-6, Jl. Ampera Raya No.RT.5, RT.4/RW.2, Cilandak Tim., Kota Jakarta Selatan",4.8,138,https://yulyanidewi.com/,(021) 7819576,,"veterinary_care, point_of_interest, establishment",True,Fix_Test,klinik hewan,False,2025-08-05T01:44:48.543974
ChIJhVzPmizxaS4RRzT-RKvxoiM,modernvet - Radio Dalam,Competitor,Clinic_Only,-6.2503665,106.7915952,"Jl. Radio Dalam Raya No.4 1, RT.3/RW.2, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Jawa Barat 12140, Indonesia","Jl. Radio Dalam Raya No.4 1, RT.3/RW.2, Gandaria Utara, Kota Jakarta Selatan",4.8,203,https://www.modernvet.co/,,,"veterinary_care, point_of_interest, establishment",True,Fix_Test,klinik hewan,False,2025-08-05T01:44:49.559979
ChIJ7R6BotPzaS4Rixrt46ienp8,HORE Animal Clinic Holistic and Rehabilitation,Competitor,Clinic_Only,-6.256906499999999,106.8288377,"Mampang Business Park, Jalan Hj Jl. Hajjah Tutty Alawiyah No.301 10, RT.2/RW.2, Duren Tiga, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12760, Indonesia","Mampang Business Park, Jalan Hj Jl. Hajjah Tutty Alawiyah No.301 10, RT.2/RW.2, Duren Tiga, Kota Jakarta Selatan",4.8,57,http://instagram.com/horeclinic,0811-1307-555,,"veterinary_care, point_of_interest, establishment",True,Fix_Test,klinik hewan,False,2025-08-05T01:44:50.076079
ChIJoVLlEmnxaS4R0U1ZbC2ZwqM,Petlove Center,Competitor,Clinic_Only,-6.2417748,106.8017523,"Jl. Falatehan I No.30, Melawai, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia","Jl. Falatehan I No.30, Melawai, Kota Jakarta Selatan",4.7,450,http://www.petlovecenter.com/,0811-812-515,,"veterinary_care, store, point_of_interest, establishment",True,Fix_Test,klinik hewan,False,2025-08-05T01:44:48.728764
ChIJB6lmHvLxaS4RD9w5kyuQah4,PDHB THE PETS DRH. FANDI MEIKA,Competitor,Clinic_Only,-6.283367399999999,106.7899661,"Jln. Terogong Raya RT 001/006 No. 22A, RT.1/RW.6, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia","Jln. Terogong Raya RT 001/006 No. 22A, RT.1/RW.6, Cilandak Bar., Kota Jakarta Selatan",4.7,82,,0811-9300-840,,"veterinary_care, point_of_interest, establishment",True,Fix_Test,klinik hewan,False,2025-08-05T01:44:49.233810
ChIJy__y_ffxaS4Rlmi7TVNQ8Uo,Pet Care,Competitor,Clinic_Only,-6.288625499999999,106.8179008,"Jl. Melati Jl. Ampera Raya No. 5 - 6, RT.5/RW.2, Cilandak Tim., Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560, Indonesia","Jl. Melati Jl. Ampera Raya No. 5 - 6, RT.5/RW.2, Cilandak Tim., Kota Jakarta Selatan",4.7,289,http://yulyanidewi.com/,(021) 7819576,,"veterinary_care, point_of_interest, establishment",True,Fix_Test,klinik hewan,False,2025-08-05T01:44:49.396997
ChIJfUB1HwDzaS4RC_32mcCFdQc,PAWER PETSHOP (PRAKTEK DOKTER HEWAN&PETSHOP),Competitor,Clinic_Only,-6.249069599999999,106.8364028,"Jl. Pancoran Barat VII No.50, RT.10/RW.3, Pancoran, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12780, Indonesia","Jl. Pancoran Barat VII No.50, RT.10/RW.3, Pancoran, Kota Jakarta Selatan",4.7,77,,0812-9299-5005,,"veterinary_care, point_of_interest, establishment",True,Fix_Test,klinik hewan,False,2025-08-05T01:44:49.738142
ChIJNR5uI9XzaS4RaWcKQN7Ve9Y,Smile Animal Clinic & Care,Competitor,Clinic_Only,-6.253616399999999,106.8402947,"Jl. Duren Tiga Raya No.7b 2, RT.2/RW.6, Duren Tiga, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12760, Indonesia","Jl. Duren Tiga Raya No.7b 2, RT.2/RW.6, Duren Tiga, Kota Jakarta Selatan",4.6,360,,0812-1303-7825,,"veterinary_care, doctor, point_of_interest, health, establishment",True,Fix_Test,klinik hewan,False,2025-08-05T01:44:48.199057
ChIJB-XD0ibyaS4RXDz2fkPAcpM,Animal Clinic Jakarta,Competitor,Clinic_Only,-6.2753054,106.8299618,"Jl. Warung Buncit Raya No.23, RT.2/RW.7, Pejaten Bar., Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12510, Indonesia","Jl. Warung Buncit Raya No.23, RT.2/RW.7, Pejaten Bar., Kota Jakarta Selatan",4.5,321,,(021) 7902371,,"veterinary_care, food, store, point_of_interest, establishment",True,Fix_Test,klinik hewan,False,2025-08-05T01:44:47.519353
ChIJ22gc2oXxaS4ROQJOTh5L3Hw,My Vets Kemang,Competitor,Clinic_Only,-6.2669918,106.8116187,"Jl. Kemang Selatan VIII No.7A, RT.6/RW.7, Cipete Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730, Indonesia","Jl. Kemang Selatan VIII No.7A, RT.6/RW.7, Cipete Sel., Kota Jakarta Selatan",4.5,508,,(021) 7668241,,"veterinary_care, point_of_interest, establishment",True,Fix_Test,klinik hewan,False,2025-08-05T01:44:48.026569
ChIJF5ldCgvxaS4RSK69Ek1Z4LQ,Groovy Vetcare Clinic,Competitor,Clinic_Only,-6.263770999999999,106.7888939,"Ruko Galeri Niaga, No. 9F-G, Jl. H. Nawi Raya, Gandaria Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12420, Indonesia","Ruko Galeri Niaga, No. 9F-G, Jl. H. Nawi Raya, Gandaria Sel., Kota Jakarta Selatan",4.5,575,https://www.groovyvetcare.com/,(021) 72800617,,"veterinary_care, point_of_interest, establishment",True,Fix_Test,klinik hewan,False,2025-08-05T01:44:48.368059
ChIJrRF0ECDzaS4RMiGQgSALhGY,Amore Kemang,Competitor,Clinic_Only,-6.2667253,106.8120288,"Jl. Pelita raya Jl. Kemang Selatan VIII No.4, JAK-SEL, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12730, Indonesia","Jl. Pelita raya Jl. Kemang Selatan VIII No.4, JAK-SEL, Kota Jakarta Selatan",4.5,818,,0822-6161-3379,,"veterinary_care, point_of_interest, establishment",True,Fix_Test,klinik hewan,False,2025-08-05T01:44:49.907406
ChIJVYHZhoXxaS4Rjsm9PnQjDwc,Bintang Vet Radio Dalam Pondok Indah (Dokter Hewan 24 Jam & Petshop),Competitor,Emergency_Hospital,-6.2611624,106.7886315,"Jl. Radio Dalam Raya No.47d, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140, Indonesia","Jl. Radio Dalam Raya No.47d, Gandaria Utara, Kota Jakarta Selatan",5.0,48,,0821-2141-9882,,"pet_store, store, point_of_interest, establishment",True,Fix_Test,klinik hewan,True,2025-08-05T01:44:47.350946
