place_id,name,category,sub_category,latitude,longitude,address,vicinity,rating,review_count,website,phone,price_level,types,is_operational,search_zone,search_keyword,is_open_now,timestamp,popularity_score,buffer_radius_m
ChIJhQo___7xaS4Rit2esLZaJvE,Cilandak Marinir Driving Range,Affluence_Proxy,Golf_Club,-6.2967824,106.814604,"Jl. Raya Cilandak KKO No.22, RT.13/RW.5, Cilandak Tim., Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12560, Indonesia","Jl. Raya Cilandak KKO No.22, RT.13/RW.5, Cilandak Tim., Kota Jakarta Selatan",4.5,1858,,(021) 22784005,,"point_of_interest, establishment",True,South_Jakarta_Kemang,golf club,True,2025-08-05T09:24:15.522921,0.08,
ChIJMeTPv5PzaS4Ro8ViEwbvIRo,Golf Pringgondani Driving Range,Affluence_Proxy,Golf_Club,-6.2559467,106.8840651,"Jl. Raya Halim Perdanakusuma, RT.5/RW.10, Halim Perdanakusuma, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13650, Indonesia","Jl. Raya Halim Perdanakusuma, RT.5/RW.10, Halim Perdanakusuma, Kota Jakarta Timur",4.5,1729,http://www.golfpringgondani.com/,(021) 8012050,,"point_of_interest, establishment",True,Central_Jakarta_South,golf club,True,2025-08-05T09:22:50.121496,0.07,
ChIJzf_R0BHzaS4R7ARR-T3Yh_s,Suvarna Jakarta Golf Club,Affluence_Proxy,Golf_Club,-6.2850059,106.8945592,"Jl. Radar Selatan No.1, RT.3/RW.4, Halim Perdanakusuma, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13610, Indonesia","Jl. Radar Selatan No.1, RT.3/RW.4, Halim Perdanakusuma, Kota Jakarta Timur",4.5,1776,http://suvarnagolf.com/,0811-1586-873,,"point_of_interest, establishment",True,South_Jakarta_Kuningan,golf club,True,2025-08-05T09:26:47.951332,0.07,
ChIJZfh_Bon1aS4R0Dehu9bQH70,Golf Bandar Kemayoran Jakarta,Affluence_Proxy,Golf_Club,-6.145019,106.8531343,"Jl. Trembesi Blok D3-D4, Kota Bandar Baru, Kec. Kemayoran, Jkt Utara, Daerah Khusus Ibukota Jakarta 14410, Indonesia","Jl. Trembesi Blok D3-D4, Kota Bandar Baru, Jkt Utara",4.3,1768,,(021) 6541156,,"point_of_interest, establishment",True,Central_Jakarta_Core,golf club,True,2025-08-05T09:20:53.540882,0.07,
ChIJOXEKwrYdai4RILwo2z0hhEs,Sedayu Indo Golf,Affluence_Proxy,Golf_Club,-6.0867328,106.7494364,"Golf Island, Jl. Marina Indah Pantai Indah Kapuk St No.1, DKI Jakarta 14460, Indonesia","Golf Island, Jl. Marina Indah Pantai Indah Kapuk St No.1",4.6,1171,http://www.sedayuindogolf.com/,(021) 50208088,,"point_of_interest, establishment",True,North_Jakarta_PIK,golf club,True,2025-08-05T09:37:21.290221,0.05,
ChIJkcHJbs_yaS4RW-_aJeyuDsg,Padang Golf Halim,Affluence_Proxy,Golf_Club,-6.2818263,106.8907814,"8, Jl. Squadron No.4, RT.6/RW.2, Halim Perdanakusuma, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13610, Indonesia","8, Jl. Squadron No.4, RT.6/RW.2, Halim Perdanakusuma, Kota Jakarta Timur",4.3,1195,http://golfhalim.tripod.com/,(021) 8000793,,"point_of_interest, establishment",True,Central_Jakarta_South,golf club,True,2025-08-05T09:22:50.311005,0.05,
ChIJHfLExj_1aS4RvfE7AdgZ3Bo,Driving Range The Club Gading Mas,Affluence_Proxy,Golf_Club,-6.1540537,106.8905928,"Jl. Boulevard Bar. Raya, Klp. Gading Bar., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia","Jl. Boulevard Bar. Raya, Klp. Gading Bar., Jkt Utara",4.5,787,http://theclubgadingmas.com/,(021) 45859388,,"point_of_interest, establishment",True,Central_Jakarta_Core,golf club,True,2025-08-05T09:20:53.702245,0.03,
ChIJHbtDkyzuaS4RzYcvFgYFiGE,Klub Tamansari Bali View,Affluence_Proxy,Golf_Club,-6.3165667,106.7679013,"Jl. Tarumanegara No.46, Pisangan, Kec. Ciputat Tim., Kota Tangerang Selatan, Banten 15419, Indonesia","Jl. Tarumanegara No.46, Pisangan, Kota Tangerang Selatan",4.5,619,,(021) 7413324,,"point_of_interest, establishment",True,South_Jakarta_Cilandak,golf club,True,2025-08-05T09:28:38.338316,0.03,
ChIJ4-7B0R7xaS4RnMuKNrfFUCM,Seskoal Driving Range,Affluence_Proxy,Golf_Club,-6.2429524,106.7763882,"Jl. Ciledug Raya No.1, RT.12/RW.11, Cipulir, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12230, Indonesia","Jl. Ciledug Raya No.1, RT.12/RW.11, Cipulir, Kota Jakarta Selatan",4.2,839,,0821-4621-5007,,"point_of_interest, establishment",True,Central_Jakarta_Core,golf club,True,2025-08-05T09:20:54.183256,0.03,
ChIJYyTT6OEdai4R_f5qWEHBicM,The Range - Damai Indah Golf PIK,Affluence_Proxy,Golf_Club,-6.112932,106.7451537,"Jl. Marina Raya Jl. Pantai Indah Kapuk, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470, Indonesia","Parking lot, Jl. Marina Raya Pantai Indah Kapuk St, Kamal Muara, North Jakarta City",4.7,392,https://therangedamaiindah.com/,(021) 5882355,,"point_of_interest, establishment",True,West_Jakarta_Grogol,golf club,True,2025-08-05T09:35:04.057231,0.02,
ChIJa6K1zPL3aS4Rd2CjlZ1qHkE,Club de Arjuna,Affluence_Proxy,Golf_Club,-6.189992999999999,106.7604659,"Jl. Kedoya Pesing, RT.8/RW.7, Kedoya Sel., Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11510, Indonesia","Jl. Kedoya Pesing, RT.8/RW.7, Kedoya Sel., Kota Jakarta Barat",4.5,498,https://www.clubdearjuna.id/,0811-1956-8888,,"point_of_interest, establishment",True,Central_Jakarta_Core,golf club,True,2025-08-05T09:20:54.508697,0.02,
ChIJxeX59Y_1aS4RTBpd4IOytDM,Driving Range Kemayoran,Affluence_Proxy,Golf_Club,-6.1455907,106.8540791,"VV33+QJ8, RW.5, East Pademangan, Pademangan, North Jakarta City, Jakarta 14410, Indonesia","VV33+QJ8, RW.5, East Pademangan, North Jakarta City",4.4,369,,,,"point_of_interest, establishment",True,Central_Jakarta_Core,golf club,True,2025-08-05T09:20:54.344305,0.02,
ChIJHW0fLSCNaS4RRsIFRGUQsaM,Tamansari Persada Driving Range,Affluence_Proxy,Golf_Club,-6.256777200000001,106.9351217,"Perumahan Tamansari Persada Raya, PWVP+72Q, Jatibening, Jatibening Baru, Pondokgede, RT.002/RW.001, Jatibening Baru, Kec. Pd. Gede, Kota Bks, Jawa Barat 17412, Indonesia","PWVP+72Q, Perumahan Tamansari Persada Raya, Jatibening, Jatibening Baru, Pondokgede, RT.002/RW.001, Jatibening Baru, Kota Bks",4.4,371,,(021) 8650428,,"point_of_interest, establishment",True,East_Jakarta_Pulo_Gadung,golf club,True,2025-08-05T09:41:45.126329,0.02,
ChIJE7ClSSPxaS4RjQUyKYL0y-A,Senayan Golf Club - Driving Range,Affluence_Proxy,Golf_Club,-6.224717,106.7972594,"Jl. Asia Afrika, RT.1/RW.3, Pintu IX, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270, Indonesia","Parking lot, Jl. Asia Afrika, RT.1/RW.3, Pintu IX, Central Jakarta City",4.7,262,https://www.instagram.com/sgcdrivingrange/,0851-7338-8510,,"point_of_interest, establishment",True,Central_Jakarta_Core,golf club,True,2025-08-05T09:20:54.017843,0.01,
ChIJg1qJJaXxaS4RmBSxFgdHKFk,Pondok Indah Golf Club House,Affluence_Proxy,Golf_Club,-6.2683285,106.7847451,"Jl. Metro Pondok Indah No.Kav 1 1, RT.1/RW.16, Pd. Pinang, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12310, Indonesia","Jl. Metro Pondok Indah No.Kav 1 1, RT.1/RW.16, Pd. Pinang, Kota Jakarta Selatan",4.7,255,http://www.golfpondokindah.com/,(021) 7698966,,"restaurant, food, point_of_interest, establishment",True,Central_Jakarta_South,golf club,True,2025-08-05T09:22:49.952989,0.01,
ChIJp_q23-LzaS4RzjSzrNnnh-E,Driving Range Antarikshe,Affluence_Proxy,Golf_Club,-6.2805903,106.8889086,"Jl. Halim Perdana Kusuma No.4 8, RT.8/RW.4, Halim Perdanakusuma, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13650, Indonesia","Jl. Halim Perdana Kusuma No.4 8, RT.8/RW.4, Halim Perdanakusuma, Kota Jakarta Timur",4.6,231,,,,"point_of_interest, establishment",True,Central_Jakarta_South,golf club,True,2025-08-05T09:22:50.485536,0.01,
ChIJl_O2Pbr3aS4R65Ag1NUipm8,TKJ Golf Driving Range Intercon,Affluence_Proxy,Golf_Club,-6.2083083,106.7448703,"TKJ, intercon, blok m1, Srengseng, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11630, Indonesia","intercon, TKJ, blok m1",4.6,158,,,,"health, store, point_of_interest, establishment",True,West_Jakarta_Grogol,golf club,True,2025-08-05T09:35:04.392063,0.01,
ChIJk_PmGbP1aS4R3P5s0_T_T74,"Driving Range, Jakarta Golf Club",Affluence_Proxy,Golf_Club,-6.1977063,106.8746493,"Unnamed Road, RV2F+WV6, RT.10/RW.13, Rawamangun, Pulo Gadung, East Jakarta City, Jakarta 13220, Indonesia","RV2F+WV6, Unnamed Road, RT.10/RW.13, Rawamangun, East Jakarta City",4.5,290,https://jgcdrivingrange.com/,(021) 47883913,,"point_of_interest, establishment",True,Central_Jakarta_Core,golf club,True,2025-08-05T09:20:53.860783,0.01,
ChIJddH7zqj3aS4RmBQqdShL0mE,Senayan Golf Studio & Dining,Affluence_Proxy,Golf_Club,-6.212466999999999,106.8035046,"Senayan Park (Level UG, Jl. Gerbang Pemuda No.3, RT.1/RW.3, Gelora, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270, Indonesia","Senayan Park (Level UG, Jl. Gerbang Pemuda No.3, RT.1/RW.3, Gelora",4.5,144,,(021) 50813031,,"restaurant, food, point_of_interest, establishment",True,Central_Jakarta_Core,golf club,True,2025-08-05T09:20:54.678241,0.01,
ChIJA5Y7Q430aS4R4XYpZpXbBfU,Lapangan GOLF Rawamangun,Affluence_Proxy,Golf_Club,-6.1972597,106.8751505,"Jl. R.Mangun Muka Raya No.6, RT.11/RW.14, Rawamangun, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13220, Indonesia","Jl. R.Mangun Muka Raya No.6, RT.11/RW.14, Rawamangun, Kota Jakarta Timur",4.5,169,,(021) 4754732,,"point_of_interest, establishment",True,Central_Jakarta_Core,golf club,True,2025-08-05T09:20:55.019394,0.01,
ChIJJxmyDzwdai4RlJ8MbYhfyW4,Crown Golf,Affluence_Proxy,Golf_Club,-6.1117161,106.7420326,"Ruko Crown Golf PIK, Jl. Marina Raya No.7, RT.7/RW.2, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470, Indonesia","Ruko Crown Golf PIK, Jl. Marina Raya No.7, RT.7/RW.2, Kamal Muara, Jkt Utara",4.2,182,,,,"point_of_interest, establishment",True,West_Jakarta_Grogol,golf club,True,2025-08-05T09:35:04.222711,0.01,
ChIJBZi_Ujr1aS4RrUbaJLxru1o,"MST Golf Arena, La Piazza Mall Kelapa Gading",Affluence_Proxy,Golf_Club,-6.1603277,106.9060426,"La Piazza Kelapa Gading Jl. Bulevar.7 Block M Unit GF-2, 3, RW.6, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia","La Piazza Kelapa Gading Jl. Bulevar.7 Block M Unit GF-2, 3, RW.6, Klp. Gading Tim., Jkt Utara",4.9,107,,0857-1560-3440,,"point_of_interest, store, establishment",True,North_Jakarta_Kelapa_Gading,golf club,False,2025-08-05T09:38:14.478172,0.0,
ChIJ38VSx-HyaS4RflDbrwsF4S4,Divot Golf fitting,Affluence_Proxy,Golf_Club,-6.2558815,106.8841869,"Jalan 5, RT.5/RW.10, Halim Perdanakusuma, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13610, Indonesia","Jalan 5, RT.5/RW.10, Halim Perdanakusuma, Kota Jakarta Timur",4.8,10,https://golfpringgondani.com/fitting-club-golf/,,,"point_of_interest, establishment",True,East_Jakarta_Pulo_Gadung,golf club,,2025-08-05T09:41:44.956592,0.0,
ChIJQ-0rSLH1aS4RwC_EENu0PQI,Dealergolf Kelapa Gading,Affluence_Proxy,Golf_Club,-6.172703299999999,106.8979391,"Jl. Boulevard Raya Blok DF No. 6, RT.4/RW.17, Klp. Gading Tim., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia","Jl. Boulevard Raya Blok DF No. 6, RT.4/RW.17, Klp. Gading Tim., Jkt Utara",4.7,11,,0895-3368-64414,,"point_of_interest, establishment",True,South_Jakarta_Tebet,golf club,False,2025-08-05T09:27:45.087182,0.0,
ChIJXek7dh3yaS4RY1VFv7q2Gw4,Persatuan Golf Indonesia (PGI),Affluence_Proxy,Golf_Club,-6.2682284,106.784623,"Pondok Indah Golf Course Golf Gallery Building Lt 2, Jalan Metro Pondok Indah, RT.12/RW.2, Cilandak Tim., Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12310, Indonesia","Pondok Indah Golf Course Golf Gallery Building Lt 2, Jalan Metro Pondok Indah, RT.12/RW.2, Cilandak Tim., Kota Jakarta Selatan",4.7,15,http://www.pbpgi.org/,(021) 75908206,,"stadium, point_of_interest, establishment",True,South_Jakarta_Cilandak,golf club,,2025-08-05T09:28:38.175001,0.0,
ChIJeT9kJXjxaS4RLaNtPXzuPl0,The Ballroom at Pondok Indah Golf Course,Affluence_Proxy,Golf_Club,-6.2681324,106.7847247,"Jl. Metro Pondok Indah, Pd. Pinang, Kec. Kby. Lama, Jakarta, Daerah Khusus Ibukota Jakarta 12310, Indonesia","Jl. Metro Pondok Indah, Pd. Pinang, Jakarta",4.6,25,http://www.golfpondokindah.com/,0811-1777-668,,"point_of_interest, establishment",True,South_Jakarta_Pondok_Indah,golf club,True,2025-08-05T09:25:37.851279,0.0,
ChIJ-_8ut9Mdai4RKb459VDX6Zw,Driving Range Sedayu Indo Golf,Affluence_Proxy,Golf_Club,-6.085196799999999,106.7488322,"Golf Island, Jl. Marina Indah No.1, Kamal Muara, Kecamatan Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14470, Indonesia","Golf Island, Jl. Marina Indah No.1, Kamal Muara, North Jakarta City",4.6,112,https://www.instagram.com/sedayuindogolf/,(021) 31182807,,"point_of_interest, establishment",True,North_Jakarta_PIK,golf club,True,2025-08-05T09:37:21.447637,0.0,
ChIJmTg4L1Adai4RiKlrVK8hhyQ,Golf Lake Clubhouse,Affluence_Proxy,Golf_Club,-6.1287204,106.733014,"Jl. Golf Lake Blvd No.9, RT.9/RW.14, Cengkareng Tim., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia","Jl. Golf Lake Blvd No.9, RT.9/RW.14, Cengkareng Tim., Kota Jakarta Barat",4.6,41,,,,"point_of_interest, establishment",True,North_Jakarta_PIK,golf club,,2025-08-05T09:37:21.836287,0.0,
ChIJ0aj06D_1aS4R7OIAgWgonDM,The Club Gading Mas,Affluence_Proxy,Golf_Club,-6.154281999999999,106.8902116,"Jl. Boulevard Bar. Raya No.1, RT.2/RW.9, Klp. Gading Bar., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia","Jl. Boulevard Bar. Raya No.1, RT.2/RW.9, Klp. Gading Bar., Jkt Utara",4.5,42,https://theclubgadingmas.com/,(021) 45859388,,"point_of_interest, establishment",True,Central_Jakarta_Core,golf club,True,2025-08-05T09:20:55.183378,0.0,
ChIJGRh6W3HxaS4RJmMDNVNnSOg,Golfzon Wijaya,Affluence_Proxy,Golf_Club,-6.2526227,106.7992518,"Jl. Wijaya II No.122, Melawai, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia","Jl. Wijaya II No.122, Melawai, Kota Jakarta Selatan",4.4,91,,(021) 27098100,,"cafe, point_of_interest, food, establishment",True,South_Jakarta_Pondok_Indah,golf club,True,2025-08-05T09:25:37.690207,0.0,
ChIJf1PJ82ACai4R2TlN5Vw_VQ4,DELTA SPA MH AirPort soetta ( Samping Soewarna Golf ),Affluence_Proxy,Golf_Club,-6.1215663,106.6726936,"Jl. Cengkareng Golf Club No.Lot 1 Blok H, Panjang, Kec. Benda, Kota Tangerang, Banten 15126, Indonesia","Jl. Cengkareng Golf Club No.Lot 1 Blok H, Panjang, Kota Tangerang",4.4,117,,0821-1777-2829,,"spa, point_of_interest, establishment",True,North_Jakarta_PIK,golf club,False,2025-08-05T09:37:21.611828,0.0,
ChIJeTnwtHvzaS4RJ6oxVgY3Asg,Suvarna Jakarta Golf Club,Affluence_Proxy,Golf_Club,-6.279780799999999,106.8936072,"Jl. Padang Golf Lkr. Halim, RT.3/RW.4, Halim Perdanakusuma, Kec. Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13610, Indonesia","Jl. Padang Golf Lkr. Halim, RT.3/RW.4, Halim Perdanakusuma, Kota Jakarta Timur",4.3,71,http://www.suvarnagolf.com/,0811-1586-873,,"point_of_interest, establishment",True,Central_Jakarta_South,golf club,True,2025-08-05T09:22:50.642362,0.0,
ChIJQWivT9T1aS4R_23-Ggownvw,T UP SCREEN GOLF & BILLIARD,Affluence_Proxy,Golf_Club,-6.1516735,106.8920308,"Mall of Indonesia, Ruko J001 & J002, RT.18/RW.8, Klp. Gading Bar., Kec. Klp. Gading, Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia","Mall of Indonesia, Ruko J001 & J002, RT.18/RW.8, Klp. Gading Bar., Jkt Utara",4.2,75,,(021) 22455699,,"point_of_interest, establishment",True,East_Jakarta_Cakung,golf club,True,2025-08-05T09:40:54.552185,0.0,
ChIJq302tqQCai4RpsX0gZLV3Po,Sekolah Mahabodhi Vidya,Affluence_Proxy,International_School,-6.129805999999999,106.7076811,"Jl. Palem Anggur No.Kav. 8, RT.3/RW.3, Pegadungan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830, Indonesia","Jl. Palem Anggur No.Kav. 8, RT.3/RW.3, Pegadungan, Kota Jakarta Barat",4.9,238,http://www.mahabodhividya.sch.id/,(021) 54360308,,"school, point_of_interest, establishment",True,West_Jakarta_Kebon_Jeruk,international school,True,2025-08-05T09:33:38.074648,0.01,
ChIJ80_-Z-P0aS4RBlLWE8YxsUU,Indonesia International Institute for Life-Sciences (i3L),Affluence_Proxy,International_School,-6.1791759,106.8780829,"Jl. Pulomas Barat No.Kav. 88, RT.4/RW.9, Kayu Putih, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13210, Indonesia","Jl. Pulomas Barat No.Kav. 88, RT.4/RW.9, Kayu Putih, Kota Jakarta Timur",4.7,177,http://www.i3l.ac.id/,(021) 29567899,,"university, school, point_of_interest, establishment",True,North_Jakarta_Kelapa_Gading,international school,True,2025-08-05T09:38:10.182667,0.01,
ChIJJXjmuMqOaS4R5WC4jOuHJOs,Gema Nurani Integrated Islamic School,Affluence_Proxy,International_School,-6.1774306,106.9994415,"Jl. Raya Kaliabang Tengah No.75B, Kaliabang Tengah, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17125, Indonesia","Jl. Raya Kaliabang Tengah No.75B, Kaliabang Tengah, Kota Bks",4.7,252,http://www.gemanurani.sch.id/,0813-1929-0812,,"primary_school, secondary_school, point_of_interest, school, establishment",True,East_Jakarta_Cakung,international school,True,2025-08-05T09:40:46.211869,0.01,
ChIJs41abuPvaS4RgchtvLW9snc,AL-WILDAN ISLAMIC SCHOOL 4 JAKARTA,Affluence_Proxy,International_School,-6.3080853,106.7842735,"Jl. H. Nudin No.71, RT.5/RW.3, Lb. Bulus, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12440, Indonesia","Jl. H. Nudin No.71, RT.5/RW.3, Lb. Bulus, Kota Jakarta Selatan",4.1,190,,0822-8877-0404,,"school, point_of_interest, establishment",True,South_Jakarta_Kemang,international school,True,2025-08-05T09:24:06.852442,0.01,
ChIJPUHn3w3xaS4R-zG58FF8dDo,Jakarta Academics Homeschooling (International Curriculum),Affluence_Proxy,International_School,-6.2201653,106.8141102,"Plaza Semanggi Lantai 8.006, Jl. Jend. Sudirman No.Kav. 50, RT.1/RW.4, Karet Semanggi, Kecamatan Setiabudi, Jakarta, Daerah Khusus Ibukota Jakarta 12930, Indonesia","Plaza Semanggi Lantai 8.006, Jl. Jend. Sudirman No.Kav. 50, RT.1/RW.4, Jakarta",5.0,23,https://jakartaacademics.com/,(021) 2527430,,"school, point_of_interest, establishment",True,Central_Jakarta_Core,international school,True,2025-08-05T09:20:37.161433,0.0,
ChIJPzUymbbxaS4RvhIVR4M8wTo,Jakarta Future School,Affluence_Proxy,International_School,-6.2799586,106.7787114,"Jl. Gedung Hijau Raya No.I No.1, Pondok Indah, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12310, Indonesia","Jl. Gedung Hijau Raya No.I No.1, Pondok Indah, Kota Jakarta Selatan",4.8,63,http://jakartafutureschool.org/,0813-2096-3371,,"school, point_of_interest, establishment",True,Central_Jakarta_South,international school,True,2025-08-05T09:22:37.618189,0.0,
